Topic	Doc_ID	Title	Tag
-1	4354	USING THREE-DIMENSIONAL SCANS OF A PHYSICAL SUBJECT TO DETERMINE POSITIONS AND/OR ORIENTATIONS OF SKELETAL JOINTS IN THE RIGGING FOR A VIRTUAL CHARACTER	Tag
-1	4355	CENTRAL POP-UP GEARBOX ON STANDARD PLATFORM MOTOR	Tag
7	4356	Light-Emitting Device and Display Device Using the Same	Tag
-1	4357	SOFT RECOATER BLADE AND METHOD OF DETECTING WEAR	Tag
4	4358	METHODS AND SYSTEMS FOR GENERATING RECOMMENDATIONS FOR COUNTERFACTUAL EXPLANATIONS OF COMPUTER ALERTS THAT ARE AUTOMATICALLY DETECTED BY A MACHINE LEARNING ALGORITHM	Tag
8	4359	SCLERAL LENS WITH FENESTRATION AND POCKETS	Tag
-1	4360	EXERCISE BAR	Tag
15	4361	Systems and Methods for Purging an Isolation Valve with a Liquid Purge Medium	Tag
-1	4362	DIRECT DRIVE PARALLEL POWER SYSTEM	Tag
-1	4363	RADIOTHERAPY METHODS, SYSTEMS, AND WORKFLOW-ORIENTED GRAPHICAL USER INTERFACES	Tag
-1	4364	APPARATUS AND METHOD FOR IMPROVING RESOLUTION AND ACCURACY OF IMU SENSOR USING DEEP LEARNING	Tag
0	4365	APPARATUS AND METHOD FOR MANUFACTURING SEMICONDUCTOR FILM	Tag
-1	4366	Rotating Tunnel Optical Illusion	Tag
11	4367	ROTOR OF ROTARY ELECTRIC MACHINE	Tag
17	4368	NOVEL PHARMACEUTICAL COMPOSITION	Tag
17	4369	MILK DERIVED EXTRACELLULAR VESICLES FOR USE IN TREATING INFLAMMATORY BOWEL DISEASE	Tag
4	4370	MEMORY DEVICE, SEMICONDUCTOR DEVICE, AND ELECTRONIC DEVICE EACH INCLUDING REDUNDANT MEMORY CELL	Tag
-1	4371	CARTON BLANK ERECTOR AND FEEDING AND SHUTTLE MACHINE	Tag
-1	4372	FRICTION MATERIAL	Tag
4	4373	METHODS AND APPARATUS TO MONITOR STREAMING MEDIA	Tag
13	4374	GALLERY-COOLED PISTON WITH A FUNNEL-SHAPED INLET INTO THE COOLING GALLERY	Tag
4	4375	DATA CAPTURE AND TRANSFORMATION TO SUPPORT DATA ANALYSIS AND MACHINE LEARNING FOR SUBSTRATE MANUFACTURING SYSTEMS	Tag
-1	4376	WEARABLE ELECTROENCEPHALOGRAPHY SENSOR AND DEVICE CONTROL METHODS USING SAME	Tag
12	4377	RECORDING DEVICE	Tag
17	4378	GENE THERAPIES FOR USHER SYNDROME (USH2A)	Tag
14	4379	SMOKING SUBSTITUTE COMPONENT	Tag
-1	4380	IMPROVED EDIBLE FAT COMPOSITION	Tag
17	4381	METHOD AND SYSTEM FOR BINDING AFFINITY PREDICTION AND METHOD OF GENERATING A CANDIDATE PROTEIN-BINDING PEPTIDE	Tag
-1	4382	FACE IMAGE PROCESSING METHOD AND APPARATUS, ELECTRONIC DEVICE, AND STORAGE MEDIUM	Tag
4	4383	METHOD AND DEVICE USED IN COMMUNICATION NODE FOR WIRELESS COMMUNICATION	Tag
-1	4384	A METHOD, SYSTEM, APP OR KIT OF PARTS FOR TEACHING MUSICAL RHYTHM, IN PARTICULAR PERCUSSION	Tag
4	4385	SYSTEMS AND METHODS FOR STATE OF DATA MANAGEMENT	Tag
4	4386	Interface Extension Method, Apparatus, and System	Tag
4	4387	SYSTEM AND METHOD FOR MULTI-SOURCE VULNERABILITY MANAGEMENT	Tag
-1	4388	DUAL GRADIENT ECHO AND SPIN ECHO MAGNETIC RESONANCE FINGERPRINTING FOR SIMULTANEOUS ESTIMATION OF T1, T2, AND T2* WITH INTEGRATED B1 CORRECTION	Tag
4	4389	MEMORY MODULE FOR PLATFORM WITH NON-VOLATILE STORAGE	Tag
0	4390	III-V SEMICONDUCTOR DEVICE WITH INTEGRATED PROTECTION FUNCTIONS	Tag
0	4391	SYSTEMS AND METHODS FOR VECTOR-SHORT-OPEN-CALIBRATION DE-EMBEDDING OF MICROWAVE CIRCUITS	Tag
1	4392	END CAP ASSEMBLY, BATTERY CELL, BATTERY, BATTERY CELL MANUFACTURING EQUIPMENT AND METHOD	Tag
0	4393	SEMICONDUCTOR STRUCTURE AND FABRICATION METHOD THEREOF	Tag
15	4394	LIQUID CRYSTAL POLYESTER RESIN COMPOSITION AND ELECTRONIC COMPONENT MATERIAL CONTAINING THE SAME	Tag
7	4395	BACKLIGHT SOURCE AND DISPLAY DEVICE	Tag
-1	4396	BIOLOGICAL COMPONENT CASSETTE, BIOLOGICAL COMPONENT KIT, AND BIOLOGICAL COMPONENT TREATMENT SYSTEM	Tag
-1	4397	MANAGEMENT OF SCREEN CONTENT CAPTURE	Tag
6	4398	ILLUSTRATION TO CONDUCT AN EXPEDITED ELECTRIC TRANSACTION	Tag
-1	4399	ELECTRONIC DEVICE	Tag
9	4400	TRIMMING VIDEO WITHIN A MESSAGING SYSTEM	Tag
10	4401	IMAGE SENSOR	Tag
18	4402	CONTROL MECHANISM FOR END EFFECTORS AND METHOD OF USE	Tag
-1	4403	ULTRATHIN RECONFIGURABLE METAMATERIAL FOR SIGNAL ENHANCEMENT OF MAGNETIC RESONANCE IMAGING	Tag
4	4404	PREDICTIVE MAINTENANCE TECHNIQUES AND ANALYTICS IN HYBRID CLOUD SYSTEMS	Tag
4	4405	REDUCTION OF DATA TRANSMISSIONS BASED ON END-USER CONTEXT	Tag
-1	4406	LEANING VEHICLE	Tag
18	4407	Force Stimulation Loading Device and Working Method Thereof	Tag
18	4408	ELECTRICALLY ENHANCED RETRIEVAL OF MATERIAL FROM VESSEL LUMENS	Tag
-1	4409	SYSTEMS AND METHODS FOR VIRTUAL COMMISSIONING OF BUILDING MANAGEMENT SYSTEMS	Tag
18	4410	MEDICAL DEVICE INSUFFLATION CONNECTION	Tag
4	4411	GNSS Time Synchronization in Redundant Systems	Tag
-1	4412	OPTIMIZING MOTION-TO-PHOTON LATENCY IN MOBILE AUGMENTED REALITY SYSTEMS	Tag
-1	4413	DIESEL ENGINE	Tag
-1	4414	COLOR CONVERSION SUBSTRATE, DISPLAY DEVICE AND METHOD OF MANUFACTURING COLOR CONVERSION SUBSTRATE	Tag
18	4415	WIRELESS INTRACRANIAL MONITORING SYSTEM	Tag
-1	4416	SKID PLATE FOR SENSOR INTEGRATION	Tag
18	4417	IMPLANTABLE MEDICAL DEVICE WITH DRUG RESERVOIR VOLUME MEASUREMENT SYSTEM	Tag
17	4418	BENZONATATE MODIFIED RELEASE SOLID TABLETS AND CAPSULES	Tag
9	4419	RECURSIVE SPLITTING OF VIDEO CODING BLOCKS	Tag
13	4420	HIGH-TEMPERATURE FLUID TRANSPORTING PIPELINE WITH HEAT EXCHANGE APPARATUS INSTALLED THEREIN, SUITABLE HEAT EXCHANGE APPARATUS AND HEAT EXCHANGE METHOD	Tag
-1	4421	TOOL TRANSFER SYSTEM	Tag
-1	4422	FRONT STRUCTURE OF VEHICLE BODY	Tag
17	4423	ISOTHIAZOLIDINE 1,1-DIOXIDE AND 1,4-BUTAN SULTONE CONTAINING RAPAMYCIN DERIVATIVES AND USES THEREOF	Tag
17	4424	FIBROUS MAIZE-BASED ANIMAL FEED WITH GH30 GLUCURONOXYLAN HYDROLASE	Tag
4	4425	TRAINING DATA GENERATION TECHNIQUES TO CAPTURE ENTITY-TO-ENTITY AFFINITIES	Tag
-1	4426	METHOD FOR MANUFACTURING GLASS SHEET, AND GLASS SHEET AND GLASS SHEET ASSEMBLY	Tag
-1	4427	WOUND CLEANING PRODUCT	Tag
4	4428	DYNAMICALLY LEARNING MEDIA ACCESS CONTROL AND INTERNET PROTOCOL ADDRESSES	Tag
-1	4429	HYDROPHOBIC FILTER IN OVEN AIR OULET	Tag
-1	4430	Method for Controlling Game Object	Tag
13	4431	IONIC WIND GENERATOR	Tag
18	4432	PRECISE TUNNEL LOCATION PLACEMENT AND GUIDANCE FOR A ROBOTIC DRILL	Tag
-1	4433	METHOD FOR TESTING A DEVICE UNDER TEST	Tag
-1	4434	SYSTEM AND METHOD OF TREATING WASTE WATER	Tag
-1	4435	A LINEAR GUIDEWAY ASSEMBLY FOR CONTACTLESS LINEAR DISPLACEMENT OF A RIGID BODY RELATIVE TO ANOTHER RIGID BODY ALONG A LINEAR DISPLACEMENT PATH	Tag
0	4436	CIRCUIT BOARD	Tag
8	4437	Lens Driving Device, Camera Device and Electronic Apparatus	Tag
17	4438	HUMANIZED ANTI-HUMAN CD19 ANTIBODIES AND METHODS OF USE	Tag
17	4439	DEUTERATED ANTIMICROBIAL COMPOUNDS	Tag
-1	4440	GATE DRIVER CIRCUIT AND DISPLAY DEVICE INCLUDING THE SAME	Tag
15	4441	LIQUID REPELLENT COMPOSITION, METHOD FOR PRODUCING SAME, AND ARTICLE	Tag
0	4442	MULTILATERAL JUNCTION HAVING EXPANDING METAL SEALED AND ANCHORED JOINTS	Tag
17	4443	ORGANIC ACID SALT OF NICOTINAMIDE RIBOSIDE, COMPOSITION INCLUDING ORGANIC ACID SALT, AND PREPARATION METHODS OF ORGANIC ACID SALT AND COMPOSITION	Tag
-1	4444	BEVERAGE CONTAINER HOLDER	Tag
-1	4445	SYSTEMS AND METHODS FOR ELECTRICAL ENERGY STORAGE	Tag
-1	4446	Robot System	Tag
0	4447	SEMICONDUCTOR DEVICE AND METHOD FOR MANUFACTURING SAME	Tag
-1	4448	INTERLOCKING BUILDING BLOCK TOY	Tag
18	4449	Systems and Methods for Clinical Neuronavigation	Tag
-1	4450	Particle-lizer Mechanism for Destroying the Functionality of Data Bearing Components of a Solid-State Data Bearing Device	Tag
-1	4451	MINERAL SOLUBILIZING MICROORGANISM INFUSED BIOCHARS	Tag
-1	4452	LIGHT PARAFFIN DEHYDROGENATION CATALYSTS AND THEIR APPLICATION IN FLUIDIZED BED DEHYDROGENATION PROCESSES	Tag
-1	4453	Method for Separating Calcite-rich Low-grade Fluorite Barite Paragenic Ore	Tag
0	4454	SEMICONDUCTOR DEVICE AND METHOD FOR MANUFACTURING SAME	Tag
-1	4455	WIRELESS ACTIVE SUSPENSION SYSTEM	Tag
16	4456	NUCLEIC ACID-BINDING PROTEIN	Tag
-1	4457	PERIODIC PARAMETER ESTIMATION FOR VISUAL-INERTIAL TRACKING SYSTEMS	Tag
15	4458	POLYMER-BASED CONSTRUCTION MATERIALS	Tag
18	4459	METHOD FOR VISUALIZATION AND ORIENTATION GUIDANCE DURING ENDOSCOPY PROCEDURE	Tag
18	4460	GUIDING MUSCULOSKELETAL PROCEDURES	Tag
17	4461	METHODS FOR TREATING GI TRACT DISORDERS	Tag
18	4462	RF ABLATION SYSTEMS AND METHODS USING AN INTEGRATED CANNULA AND ELECTRODE	Tag
-1	4463	METHODS AND SYSTEMS FOR FACIAL RECOGNITION USING MOTION VECTOR TRAINED MODEL	Tag
4	4464	INFORMATION PROCESSOR, INFORMATION PROCESSING METHOD, AND PROGRAM	Tag
-1	4465	VIDEO-BASED MOTION COUNTING AND ANALYSIS SYSTEMS AND METHODS FOR VIRTUAL FITNESS APPLICATION	Tag
-1	4466	USING FACIAL RECOGNITION SYSTEM TO ACTIVATE AN AUTOMATED VERIFICATION PROTOCOL	Tag
4	4467	CONTENT NAVIGATION METHOD AND USER INTERFACE	Tag
-1	4468	HIGH-VOLTAGE JUNCTION UNIT OF FUEL CELL SYSTEM AND POWER SUPPLY OF FUEL CELL SYSTEM INCLUDING THE SAME	Tag
6	4469	DISPLAY PANEL AND DISPLAY DEVICE	Tag
14	4470	APPARATUS WITH CAPABILITY OF PRODUCING SCENT AND PROVIDING OTHER FEATURES	Tag
-1	4471	WATER DISPERSIBLE GRAPHENE NANOSHEET	Tag
3	4472	BINAURAL HEARING DEVICE WITH MONAURAL AMBIENT MODE	Tag
-1	4473	Engineered Intestinal Tissue and Uses Thereof	Tag
-1	4474	IMPACT-PROTECTION DEVICE CAPABLE OF BEING PROVIDED ON A BOTTLE	Tag
18	4475	SYSTEMS AND METHODS FOR PATIENT MONITORING	Tag
4	4476	METHOD AND APPARATUS FOR RANDOM ACCESS	Tag
19	4477	PARKING ASSIST APPARATUS	Tag
4	4478	USING MACHINE EXECUTING ON A NIC TO ACCESS A THIRD PARTY STORAGE NOT SUPPORTED BY A NIC OR HOST	Tag
6	4479	LEVEL SHIFTER, GATE DRIVING CIRCUIT, AND DISPLAY DEVICE	Tag
-1	4480	MOLD INFORMATION MANAGEMENT DEVICE, CASTING SYSTEM, MOLD INFORMATION MANAGEMENT METHOD, AND STORAGE MEDIUM	Tag
5	4481	WALL PROFILE MEASUREMENT APPARATUS	Tag
4	4482	ENTITY DATA SERVICES FOR VIRTUALIZED COMPUTING AND DATA SYSTEMS	Tag
-1	4483	TORQUE GENERATOR AND SYSTEM AND METHOD FOR USE OF THE SAME	Tag
-1	4484	STRUCTURES AND TECHNIQUES FOR SOLAR COLLECTORS	Tag
0	4485	SEMICONDUCTOR DEVICE AND METHOD OF MANUFACTURING THE SAME	Tag
14	4486	LIQUID PUMP	Tag
-1	4487	VIBRATION DEVICE AND APPARATUS INCLUDING THE SAME	Tag
17	4488	CNS MODULATORS	Tag
18	4489	SYRINGE WITH PLUNGER REACTION PRESSURE REDUCTION STRUCTURE	Tag
15	4490	REDUCING CARBON EMISSIONS ASSOCIATED WITH WASTE GAS	Tag
13	4491	COMPOSITE MULTIPLE CHANNEL LIQUID COMPONENT FOR LIQUID COOLED ELECTRONICS	Tag
1	4492	GEL ELECTROLYTES FOR ELECTROCHEMICAL DEVICES, FABRICATING METHODS AND APPLICATIONS OF SAME	Tag
0	4493	METHOD FOR PRODUCING SILICON CARBIDE SEMICONDUCTOR DEVICE AND SILICON CARBIDE SEMICONDUCTOR DEVICE	Tag
-1	4494	DOOR LOCK, DEVICE FOR CONTROLLING DOOR LOCK, PROGRAM FOR CONTROLLING DOOR LOCK AND SERVER F OR MANAGING DOOR LOCK	Tag
9	4495	Method and Apparatus of Simplified Affine Subblock Process for Video Coding System	Tag
17	4496	Cleavable Lipids	Tag
-1	4497	ANTENNA SYSTEM	Tag
3	4498	SELECTOR INPUT DEVICE TO TRANSMIT AUDIO SIGNALS	Tag
18	4499	INDEXED TRI-PLANAR OSTEOTOMY GUIDE AND METHOD	Tag
-1	4500	ELECTRICAL CONNECTOR WITH ADJUSTABLE TERMINALS	Tag
-1	4501	PALM REST ASSEMBLIES, CONSOLE ASSEMBLIES, AND VEHICLES INCORPORATING THE SAME	Tag
4	4502	USER EQUIPMENT AND BASE STATION APPARATUS	Tag
12	4503	Method For Producing Improved Cold-Forming Tools For High-Strength And Super-High-Strength Steels, And Cold-Forming Tool	Tag
-1	4504	HAND RIVETER	Tag
-1	4505	ASSISTED WALKING DEVICE	Tag
4	4506	HARQ-ACK TRANSMISSION METHOD, USER EQUIPMENT, AND NETWORK SIDE DEVICE	Tag
-1	4507	MECHANICAL METAMATERIALS AS AN ENERGY SHIELD	Tag
-1	4508	LIQUID CONTAINING GAS BUBBLES PRODUCTION APPARATUS	Tag
-1	4509	MOMENTUM MEASUREMENT DEVICE, MOMENTUM MEASUREMENT SYSTEM INCLUDING THE SAME, AND MOMENTUM MEASUREMENT METHOD USING THE SAME	Tag
6	4510	Display Device for Preventing Deterioration and Method of Compensating Thereof	Tag
9	4511	MOUTH SHAPE SYNTHESIS DEVICE AND METHOD USING ARTIFICIAL NEURAL NETWORK	Tag
2	4512	WIRELESS CHARGING METHOD AND SYSTEM	Tag
-1	4513	OIL AND FAT COMPOSITION FOR FROZEN DESSERT AND CHOCOLATES FOR FROZEN DESSERT	Tag
-1	4514	Mechanical Soil Stabilizer and Method for Soil Stabilization	Tag
6	4515	DISPLAY DEVICE AND MANUFACTURING METHOD THEREOF	Tag
-1	4516	SYSTEM AND METHOD FOR INTEGRATING THREE DIMENSIONAL VIDEO AND GALVANIC VESTIBULAR STIMULATION	Tag
10	4517	GENERATIVE IMAGE ACQUISITION	Tag
4	4518	PACKET PROCESSING METHOD AND RELATED APPARATUS	Tag
10	4519	EMPLOYING THREE-DIMENSIONAL (3D) DATA PREDICTED FROM TWO-DIMENSIONAL (2D) IMAGES USING NEURAL NETWORKS FOR 3D MODELING APPLICATIONS AND OTHER APPLICATIONS	Tag
9	4520	ENCODING DEVICE, DECODING DEVICE AND PROGRAM	Tag
4	4521	KERNEL SPACE BASED CAPTURE USING INTELLIGENT PACKET SELECTION PARADIGM AND EVENT OUTPUT STORAGE DETERMINATION METHODOLOGY	Tag
-1	4522	Method for preparing unbleached biomechanical pulp from straws and full utilization of by-products	Tag
0	4523	SEMICONDUCTOR DEVICE AND METHOD FOR FABRICATING THE SAME	Tag
-1	4524	DISPLAY PANEL AND ITS FABRICATION METHOD, AND DISPLAY DEVICE	Tag
-1	4525	INTERLOCK UNIT AND AUTOMATED ANALYZER EQUIPPED WITH SAME	Tag
-1	4526	RADIOTHERAPY SYSTEM, AND DEVICE AND METHOD FOR VERIFYING SAME	Tag
4	4527	MEMORY MODULE ADAPTED TO IMPLEMENTING COMPUTING FUNCTIONS	Tag
0	4528	METHOD FOR DETECTING STOCHASTIC WEAK POINTS OF LAYOUT PATTERN OF SEMICONDUCTOR INTEGRATED CIRCUIT AND COMPUTER SYSTEM PERFORMING THE SAME	Tag
13	4529	LOCKING TENSIONER COOLING ASSEMBLY FOR PLUGGABLE ELECTRONIC COMPONENT	Tag
-1	4530	ENGINE-EQUIPPED VEHICLE	Tag
-1	4531	Dentifrice Composition Comprising Zinc Oxide and Zinc Citrate	Tag
14	4532	SPRING FOAM PUMP AND PACKAGING CONTAINER	Tag
4	4533	SPACER SCHEME AND METHOD FOR MRAM	Tag
13	4534	ANODES, COOLING SYSTEMS, AND X-RAY SOURCES INCLUDING THE SAME	Tag
12	4535	PRINT HEAD FOR AN ADDITIVE MANUFACTURING SYSTEM, AND ADDITIVE MANUFACTURING SYSTEM	Tag
18	4536	APPARATUS, SYSTEM, AND METHOD FOR DETERMINING A POSITION OF A HIP PROSTHESIS IN A BONE OF A PATIENT	Tag
15	4537	COSMETIC COMPRISING ULTRAVIOLET WAVELENGTH CONVERSION SUBSTANCE	Tag
1	4538	SUPERWIDE POUCH TYPE SECONDARY BATTERY WITH DOUBLE TABS	Tag
-1	4539	APPAREL THERMO-REGULATORY SYSTEM	Tag
17	4540	ATTENUATED IBV WITH EXTENDED CELL CULTURE AND TISSUE TROPISM	Tag
5	4541	METHOD AND SYSTEM FOR WIRELESS MONITORING HAIR CUTTING APPARATUS	Tag
20	4542	CONTROL AND DIAGNOSTIC METHOD FOR A DIFFERENTIAL SYSTEM	Tag
-1	4543	SYSTEM AND METHOD FOR DETERMINING GEO-LOCATION(S) IN IMAGES	Tag
9	4544	GENERATING PERSONALIZED VIDEOS WITH CUSTOMIZED TEXT MESSAGES	Tag
17	4545	Caninized Antibodies	Tag
15	4546	METHOD FOR PRODUCING CARBON FIBER AND CARBON FIBER PRODUCED USING SAME	Tag
4	4547	VALIDATING SECURE ASSEMBLY AND DELIVERY OF MULTIPLE INFORMATION HANDLING SYSTEMS INSTALLED IN A SHARED CHASSIS	Tag
4	4548	METHOD AND APPARATUS FOR BYPASS BLOCK WEBPAGE NAVIGATION	Tag
4	4549	METHOD OF CONTROLLING A SEMICONDUCTOR MEMORY	Tag
-1	4550	METHOD FOR MANUFACTURING A MEMS DEVICE BY FIRST HYBRID BONDING A CMOS WAFER TO A MEMS WAFER	Tag
5	4551	A BIOPOTENTIAL SENSOR, DEVICE AND PROCESS	Tag
-1	4552	GRAIN REFINER FOR MAGNESIUM-BASED ALLOYS	Tag
13	4553	SYSTEMS AND METHODS FOR MERGING AND COMPRESSING COMPACT TORI	Tag
7	4554	LIGHT EMITTING DISPLAY DEVICE	Tag
3	4555	ACTIVE SOUND MANAGEMENT IN NOISE CANCELATION SYSTEMS	Tag
-1	4556	MICRO-LED STRUCTURE AND MICRO-LED CHIP INCLUDING SAME	Tag
13	4557	AIR SEPARATION CONTROL SYSTEM AND CONTROL METHOD	Tag
-1	4558	CASTING APPARATUS AND METHOD TO CHECK A THICKNESS OF A CAST SHEET	Tag
4	4559	Ambient Cooperative Intelligence System and Method	Tag
19	4560	METHOD AND DEVICE FOR VISUALIZING REPLACEMENT PARTS	Tag
-1	4561	COVER RETENTION	Tag
-1	4562	MONITORING MODULE	Tag
-1	4563	Dynamic Aircraft Routing	Tag
-1	4564	METHODS AND SYSTEMS FOR NOURISHMENT REFINEMENT USING PSYCHIATRIC MARKERS	Tag
-1	4565	METHODS FOR IMPLEMENTING ERROR-DIVIBLE QUANTUM GATES	Tag
20	4566	TRANSVERSAL TABLE FOR A WOODWORKING MACHINE AND WOODWORKING MACHINE HAVING SUCH A TRANSVERSAL TABLE, AND METHOD FOR CONTROLLING A WOODWORKING MACHINE	Tag
15	4567	BIO-BASED ETHYLENE FOR THE PRODUCTION OF BIO-BASED POLYMERS, COPOLYMERS, AND OTHER BIO-BASED CHEMICAL COMPOUNDS	Tag
-1	4568	METHOD AND SYSTEM FOR CALIBRATION OF AN INDOOR SPACE	Tag
4	4569	METHODS AND SYSTEMS OF RISK IDENTIFICATION, QUANTIFICATION, BENCHMARKING AND MITIGATION ENGINE DELIVERY	Tag
15	4570	METHOD AND APPARATUS FOR MASS SPECTROMETRY	Tag
19	4571	ON-VEHICLE OBJECT DETECTION SYSTEM	Tag
-1	4572	LIGHT MICROSCOPE WITH RECONFIGURABLE SENSOR ARRAY	Tag
-1	4573	ACTIVE CURRENT COMPENSATION DEVICE CAPABLE OF DETECTING MALFUNCTION	Tag
-1	4574	A CONTAINER FOR LIQUID FOOD SUBSTANCES, IN PARTICULAR ALCOHOLIC BEVERAGES	Tag
4	4575	USER INTERFACE PROCESS FLOW FOR POSTING CONTENT ON A DISPLAY DEVICE	Tag
-1	4576	WELL INSERT	Tag
-1	4577	CONTROL METHOD FOR ROBOT, COMPUTER-READABLE STORAGE MEDIUM AND ROBOT	Tag
18	4578	SHIPPING WEDGE FOR END EFFECTOR INSTALLATION ONTO SURGICAL DEVICES	Tag
-1	4579	METHOD FOR PREPARING PET/PTT PARALLEL COMPLEX FILAMENT WITH HIGH SELF-CRIMPINESS	Tag
-1	4580	GAS SENSOR, COMPONENT DETECTION APPARATUS INCLUDING GAS SENSOR, INSPECTION SYSTEM INCLUDING GAS SENSOR, GAS SENSOR INSPECTION METHOD, AND GAS SENSOR MANUFACTURING METHOD	Tag
19	4581	COLLISION AVOIDANCE METHOD AND MOBILE MACHINE USING THE SAME	Tag
4	4582	FORWARD ERROR CORRECTION FOR CHIRP SPREAD SPECTRUM	Tag
4	4583	In-Line FIX Packet Translator	Tag
-1	4584	SUPPORTING DEVICE AND APPARATUS FOR PROCESSING A SUBSTRATE INCLUDING A SUPPORTING DEVICE	Tag
4	4585	Method and Engineering System for Modifying a Program of an Industrial Automation Component	Tag
4	4586	DATA EXTRACTION WITH USER-CONFIGURABLE EXTRACT TEMPLATES	Tag
11	4587	SLOT LINER FOR ELECTRIC MACHINE	Tag
6	4588	SIGNAL LEVEL CONVERSION CIRCUIT, DRIVE CIRCUIT, DISPLAY DRIVER, AND DISPLAY DEVICE	Tag
10	4589	HUMAN BEHAVIOR RECOGNITION SYSTEM AND METHOD USING HIERACHICAL CLASS LEARNING CONSIDERING SAFETY	Tag
-1	4590	CYCLONE PRE-SEPARATOR AND ARRANGEMENT	Tag
4	4591	METHOD AND SYSTEM USING AI CALL PREDICTION AND CACHE	Tag
-1	4592	SYSTEM AND METHOD FOR GENERATING A CARDIOVASCULAR DISEASE NOURISHMENT PROGRAM	Tag
4	4593	CELL STATE MANAGEMENT METHOD AND APPARATUS, TERMINAL DEVICE, AND NETWORK DEVICE	Tag
15	4594	FERTILIZER PARTICLES COMPRISING IRON	Tag
-1	4595	METHOD FOR CONTROLLING A DAMPING MODIFICATION	Tag
4	4596	METHOD AND SYSTEM FOR COMMUNICATION BETWEEN DUAL-MODE FLASH MEMORY CONTROLLER AND DUAL-MODE MEMORY	Tag
15	4597	STRUCTURAL ADHESIVE COMPOSITIONS	Tag
-1	4598	SYSTEMS AND METHODS FOR NEUROLOGICAL DISORDER DETECTION	Tag
6	4599	SCREEN PROTECTION COVER FOR A HANDHELD DEVICE WITH INFECTION ALERT CAPABILITY	Tag
-1	4600	REEL WITH AUTOMATIC LINE EXTENSION	Tag
-1	4601	SYSTEMS AND METHODS OF USING MACHINE LEARNING TO DETECT AND PREDICT EMERGENCE OF AGITATION BASED ON SYMPATHETIC NERVOUS SYSTEM ACTIVITIES	Tag
4	4602	TIMESTAMP SYNCHRONIZATION BETWEEN HOST AND NETWORK INTERFACE DEVICE	Tag
6	4603	DISPLAY APPARATUS	Tag
17	4604	Novel Substituted N-(3-Fluoropropyl)-Pyrrolidine Compounds, Processes for their Preparation and Therapeutic Uses Thereof	Tag
-1	4605	EXTENSION FOR PENCILS WITH WORN LEADS	Tag
-1	4606	INTELLIGENT CONTROL GAS SUCTION-TYPE ELECTRIC PROPULSION SYSTEM APPLICABLE TO MULTI-FLOW REGIMES	Tag
15	4607	Polyamide-Imide Copolymer and Film Containing the Same	Tag
18	4608	ESTHETIC APPARATUS USEFUL FOR INCREASING SKIN REJUVENATION AND METHODS THEREOF	Tag
-1	4609	Cold Brew Tea Method of Producing Kombucha	Tag
-1	4610	ANISOTROPICALLY FLEXIBLE VIBRATION ISOLATING COUPLING MECHANISM	Tag
-1	4611	TAP LINE CLEANER AND BEVERAGE SAVING DEVICES, SYSTEMS, AND SOLUTIONS	Tag
15	4612	POLYMER-LINED FLUID TRANSMISSION LINE	Tag
4	4613	GENERATING SUMMARY AND NEXT ACTIONS IN REAL-TIME FOR MULTIPLE USERS FROM INTERACTION RECORDS IN NATURAL LANGUAGE	Tag
19	4614	Traffic Flow Estimation Apparatus, Traffic Flow Estimation Method, Traffic Flow Estimation Program, And Storage Medium Storing Traffic Flow Estimation Program	Tag
-1	4615	AIRCRAFT BRAKE TEMPERATURE CONTROL SYSTEM	Tag
-1	4616	SYSTEM AND METHOD FOR DEPLOYING AND OPERATING A NUCLEAR REACTOR SYSTEM	Tag
19	4617	ROUTE OPTIMIZATION FOR VEHICLES	Tag
-1	4618	TOUCH DISPLAY DEVICE AND METHOD FOR DRIVING THE SAME	Tag
-1	4619	3D HOLOGRAPHIC IMAGING APPARATUS AND METHOD FOR PROJECTING MULTIPLE POINT LIGHT SOURCES TO ONE PLANE	Tag
-1	4620	SYSTEMS AND METHODS FOR BUILDING MANAGEMENT SYSTEM COMMISSIONING ON AN APPLICATION	Tag
14	4621	ELLIPTICAL MATERIAL TESTING APPARATUS	Tag
4	4622	AGENT DISPLAY METHOD, NON-TRANSITORY COMPUTER READABLE MEDIUM, AND AGENT DISPLAY SYSTEM	Tag
11	4623	STATOR DESIGN FOR ELECTRICAL MACHINE	Tag
0	4624	SEMICONDUCTOR APPARATUS AND ELECTRONIC APPARATUS	Tag
15	4625	PLANAR MATERIAL AND METHOD FOR THE PRODUCTION THEREOF	Tag
18	4626	METHODS, SYSTEMS AND DEVICES FOR TREATMENT OF CEREBROSPINAL VENOUS INSUFFICIENCY AND MULTIPLE SCLEROSIS	Tag
19	4627	WALK THROUGH DISPLAY DEVICE, WALK THROUGH DISPLAY METHOD, AND WALK THROUGH DISPLAY PROGRAM	Tag
17	4628	INJECTABLE CLORSULON COMPOSITIONS, METHODS AND USES THEREOF	Tag
-1	4629	RESIN ROOF	Tag
15	4630	PARTICLE-CONTAINING COMPOSITION	Tag
4	4631	DEVICE MANAGEMENT SYSTEM, NETWORK ADAPTER, SERVER, DEVICE, DEVICE MANAGEMENT METHOD, AND PROGRAM	Tag
-1	4632	APPARATUS, SYSTEM AND METHOD TO TREAT AIR AND SURFACES USING LIGHT	Tag
